,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
15,0.40727313049164093,0.43704864160583823,0.9153772940642279,0.8155326976100054,0.6467103275449321,0.7002878095895161,0.34572363739580997,0.5986441837642149,0.5957782259493674,0
16,0.4967250436100962,0.5897257347572304,0.6888119403833521,0.8740493804656913,0.500205871210985,0.2660174338143089,0.8386853477512844,0.3843875974001158,0.570340142366549,0
17,0.7671417658656584,0.983806964672412,0.5329114697887695,0.4728090773321276,0.8087313500642943,0.6167763828607354,0.4485520656723269,0.5566041519005148,0.6257875214035877,0
18,0.7409738685560834,1.0,0.4299945361136344,0.38467313311248263,0.500205871210985,0.5165448266007931,0.4208028252376161,0.4677828217345394,0.1384318214317926,0
19,0.5372619512248908,0.6113698281511779,0.5686104285543276,0.16182009789830173,0.5092324385130444,0.5994141631157079,0.39967594566465364,0.4558723982045469,0.16771065249759737,0
20,0.5005280225168744,0.6926068903993117,0.4939152283465788,0.9041281143001331,0.500205871210985,0.7823089553421573,0.6124239873006926,0.2533121136138125,0.5385173348081972,0
21,0.4470070518604468,0.321211363292706,0.687997821294505,0.3412067693796409,0.3904608559347496,0.7152114300026657,0.6988328075867283,0.621566838991354,0.4480689621597435,0
22,0.5005280225168744,0.620670197772713,0.3771272055464716,0.30954476328401853,0.46707766603732576,0.5269107826917343,0.4931729561949122,0.42165416540646417,0.8510331666002448,0
23,0.0968581865654576,0.5009057058415539,0.4683469604002171,0.48429629863785006,0.500205871210985,0.5446232546918852,0.6278597131216362,0.7744002751235728,0.6316478106519462,0
24,0.2870366673225662,0.14826550412294234,0.3807076565929715,0.8692765287103771,0.4738443873338915,0.6057892613248365,0.32995062564307565,0.38764800164605656,0.7014812074168078,0
25,0.42849526381804426,0.5126099300066549,0.4694973020212797,0.6949445689149475,0.45106050984411944,0.4774403334809061,0.5327411367496689,0.6541999398614733,0.7901328019172781,0
26,0.03878050588074671,0.570116319947103,0.7437235776387601,0.7089335560701943,0.7401029940999562,0.5388222556723639,0.4718476683446932,0.07769374910491565,0.5505326791543391,0
27,0.5005280225168744,0.17984202084646234,0.28990618307687366,0.5987803964329877,0.3573088160551213,0.231227466727662,0.4119404229807984,0.3016307027453969,0.5082159876609073,0
28,0.5005280225168744,0.9373895816830469,0.5850703187516078,0.5728200501739017,0.7945639416084634,0.3722980996579937,0.27944635863719075,0.3420106250591917,0.5050793744497242,0
29,0.5005280225168744,0.19481606292769707,0.33413078040797256,0.7422278601796188,0.3717095867928978,0.8016627813421733,0.625612443850473,0.338146607832706,0.9874958126115303,0
30,0.5131882837359045,0.5807860328433845,0.33419405730849755,0.35830259604867015,0.5215863105084237,0.32411348173289295,0.14440443210048853,0.5575415649883938,0.7637269595906756,0
31,0.8489013310828551,0.4623126361240561,0.43488084937869625,0.4542617192220966,0.500205871210985,0.562625805711358,0.6440003139127083,0.27307623409160203,0.23775845086245062,0
32,0.9260736312473826,0.004182073894122721,0.49439431591650923,0.6308639710227735,0.3750383285836978,0.47678631440207336,0.42091132786551727,0.4900254922815831,0.7562903182195299,0
33,0.5427340764705293,0.7403848605057884,0.7242021658220855,0.4653828252090396,0.7552621801975238,0.47462474309458264,0.2736505459873808,0.2429189561587837,0.30921552545663883,0
34,0.5005280225168744,0.7230299107805206,0.32500476946869983,0.29292239050357516,0.500205871210985,0.4143064806887252,0.3806288504015719,0.726699158875475,0.7496564421587947,0
35,0.2509157374916296,0.4698227897082715,0.4335924660430163,0.3666089443520652,0.4522089874224134,0.5387414848842885,0.31381612647301316,0.29815726545657667,0.48398878236986226,0
36,0.06373866838447594,0.41931649082245953,0.5488793730299786,0.3008972807563209,0.271460941413097,0.5712935943705347,0.20626471058658405,0.5814645806438083,0.3808084948022584,0
37,0.31468591536660184,1.0,0.3810532289599104,0.37168708210307355,0.500205871210985,0.4476731117877654,0.38608675905125056,0.6744525188768808,0.24696884750399725,0
38,0.5005280225168744,0.16531020003451374,0.4408205313600976,0.34523016501342374,0.500205871210985,0.5072535184124337,0.954053739984926,0.3433565656289847,0.24956569863953315,0
39,0.7780138640404096,0.511649555957462,0.5473438198988648,0.3728857082638514,0.4725013065489242,0.44208405357095404,0.6202312417668591,0.07884200277678083,0.5834401142756271,0
40,0.5005280225168744,0.7329411729625044,0.2557345352255405,0.1827913534877708,0.38141055154245945,0.3398132894407582,0.7241373778396337,0.22184421954549677,0.3915690608966156,0
41,0.27835685559610934,0.48816500824832787,0.3670544492539272,0.6097723869383425,0.41794520795332335,0.30905442839001324,0.2700717720568879,0.4183651534028773,0.6095608668197136,0
42,0.5086583823983696,0.7632733346551666,0.6393800257837945,0.46136724479248026,0.7495222254179061,0.30240323884798564,0.3208665198838783,0.4947312981039909,0.7858205685731339,0
43,0.8609889894942954,0.5380396462622917,0.21686790282174648,0.46994847285846386,0.5168691369308677,0.3049014826194879,1.0,0.5609807261883489,0.6698769192100604,0
44,0.20553961759636613,0.4158049925750886,0.47735438182975276,0.19939050824387386,0.500205871210985,0.4573075319764266,0.7424670689636361,0.5037383881638393,0.6350135105777968,0
45,0.3254607607824079,0.6261491199305899,0.7927378676686565,0.5079494676352678,0.500205871210985,0.6742124143074898,0.6017990079179387,0.6273113477512647,0.539534762758197,0
46,0.4842919738850274,0.5808657253664385,0.23037587173336727,0.1655985212254359,0.41283251095046897,0.42982156552770345,0.44287473565432794,0.7419386009952493,0.317485741598285,0
47,0.9577748391491497,0.353181137111356,0.3468316424703523,0.3049815565871982,0.3733401550072846,0.2846862334424592,0.2650825111306427,0.6382056350642563,0.5070148507628915,0
48,0.5005280225168744,0.08015067782252024,0.765989671120645,0.399466859785019,0.3598601298011697,0.6003072886534108,0.7386368247168866,0.5676109263964867,0.6026699532296859,0
49,0.7132682047256862,0.5215511617874272,0.47663087204077426,0.22250436834942924,0.42372378749463874,0.4589740083891491,0.4697561635587663,0.28295041601433496,0.41894281645502257,0
50,0.5005280225168744,0.32186864618995387,0.610442566955608,0.49057479654054,0.33730182531930714,0.41390430416751284,0.6040963059435033,0.6062957275535752,0.28268188915346637,0
51,0.5929485104496779,0.0,0.26269073094563916,0.2598903545946858,0.08553639678438936,0.8908755459658165,0.2383941205334655,0.4941046840069328,0.14110926299769275,0
52,0.4460263463708347,0.17508268288949771,0.43923699279518996,0.2282862684235452,0.28099496073922375,0.7632557641502495,0.3124546665068279,0.5597453215318163,0.4462749892298691,0
53,0.7627787133103193,0.5938994361940395,0.2606027089960733,0.5137915391102664,0.5283588918658764,0.7239088406208704,0.7205987224107661,0.2795075764110741,0.45863608762338415,0
54,0.9422563792026362,0.406662594034175,0.4821896496519944,0.48366086772261074,0.5314136829490337,0.5706394083050053,0.6208360044648681,0.12384207014676252,0.49874388704024425,0
55,0.5516354933953148,0.8976524186941591,0.6806344958697005,0.7840274163733348,0.500205871210985,0.45887271879105906,0.590316760161711,0.5003492109978882,0.6912045134161935,0
56,0.6832461222374155,0.7610455375844326,0.6393645145230412,0.6461225511567358,0.7288223597331478,0.623980031005198,0.03830885708499568,0.1801294242100317,0.49306747327778505,0
57,0.2361360552024242,0.4593643407935032,0.5392591160941895,0.5137122116667289,0.4572646827707098,0.460293786969467,0.16187825443363468,0.8819438475743379,0.6156572877883525,0
58,0.5005280225168744,0.2553941570645558,0.37390104911874145,0.6527654419051736,0.338372416181445,0.36479298258974147,0.4171908334137683,0.5596242473055049,0.6026227410395443,0
59,0.5005280225168744,0.23815609066644203,0.4546366266741602,0.6341111001999694,0.500205871210985,0.21225055063562184,0.628595602982348,0.41893910649058763,0.5282602661620065,0
60,0.09731561625457444,0.7300770595542805,0.7149672963475183,0.48411114216362605,0.5695427130164178,0.16759195004930527,0.24077492455937322,0.46687353167970724,0.48417521867087093,0
61,0.4128701900027579,0.6020849510429575,0.4638082593993006,0.2804247017468734,0.4704583152393222,0.3827627354459227,0.46918745939459444,0.0,0.48909443472009334,0
62,0.5005280225168744,0.7054823552352044,0.7955069075293003,0.7125431222525882,0.7445851045732841,0.22564163527607328,0.6455617183717548,0.49795530862504367,0.4730312666087556,0
63,0.704994177514269,0.4898582164969581,0.5467263560922049,0.6397189046230504,0.500205871210985,0.445247278709991,0.3925300513373043,0.28888088728509076,0.6197295514212124,0
64,0.6280083783762034,0.06664574947725153,0.7264051714484787,0.4261727745282731,0.500205871210985,0.48379315441467313,0.3223411826676407,0.635905642123602,0.5232587100175485,0
65,0.38907913160489516,0.5976194409921578,0.4828956137034121,0.5946982094240217,0.500205871210985,0.3671883600654768,0.5345785251785248,0.4683944511493252,0.7936223373465505,0
66,0.24358854715256212,0.762516444724991,0.776281107520128,0.7342331883179666,0.6942973574562421,1.0,0.4466508810455434,0.6155123116458411,0.767921669107249,0
67,0.5005280225168744,0.0,0.6088218439906303,0.66304064546131,0.500205871210985,0.6340088574692744,0.33522415210569206,0.5148765079654297,0.6533972872471508,0
68,0.5005280225168744,0.5906745773263048,0.28104428040563034,0.17055581135501938,0.46716158754985226,0.3051974082574388,0.596475948496161,0.30583623348051586,0.3750068762237714,0
69,0.5233588005560831,0.39408265686592275,0.5536580926933479,0.3384793472888564,0.5738958774977401,0.6667689745048493,0.6656325734543729,0.31856833243700167,0.42135387035477584,0
70,0.5105242887067527,0.41417161611771924,0.14428824222129838,0.08261965130686982,0.2309808049128843,0.5092044259845507,0.2488728732071965,0.7726985276010521,0.47993504417996014,0
71,0.3256942325287567,0.0,0.7392036279967041,0.49111296439914665,0.3241808246772818,0.6736532548714758,0.20447000107725138,0.28546472308047743,0.5442005709918712,0
72,0.39076724829298015,0.08676778674756795,0.4299941921027254,0.49639101568258787,0.3387888592287009,0.7862587591146977,0.48730377929715807,0.39887457631253503,0.8195848381660115,0
73,0.7034506018431479,0.7854921484259689,0.5091583063833323,0.5500147814176242,0.500205871210985,0.34744516087128546,0.7444806936427962,0.5385812574136535,0.4772430185169939,0
74,0.5005280225168744,0.6415347929251313,0.3266281946334993,0.3084461676046078,0.5508010664982073,0.5031239054490462,0.581264281921321,0.29948060895246087,0.6616762924606584,0
75,0.4771128442455278,0.5916769195393053,0.5690700371803215,0.455327042372518,0.500205871210985,0.41222257916805655,0.47902098357548256,0.7783743012616714,0.7481518597510374,0
76,0.04760282361922354,0.261238922594317,0.5101830583911449,0.4623295753665971,0.27367761511841454,0.24929706007579405,0.24400890988448373,0.6542358325922529,0.45111298945966777,0
77,0.07400679532256646,0.2920529042138883,0.8456625753610704,0.445082889613629,0.46588170112737654,0.5943486337480535,0.5142225591627042,0.31374084714213873,0.4275940473110864,0
78,0.4209519583387731,0.37395418136554975,0.5424983765674745,0.3283966033591089,0.4089713352124431,0.6159291856016269,0.6076270251887617,0.3969279964183224,0.10480628295208955,0
79,0.5303744119794956,0.6303708686102543,0.7095439062512883,0.8451497065841509,0.7062803026825026,0.5046313974653791,0.20396540859936693,0.5339438895460223,0.3911845188708627,0
80,0.0,0.7323468717556432,0.637341320694235,0.5758853638500985,0.500205871210985,0.4711865875236311,0.5723606530008433,0.35702791565777137,0.745954942785334,0
81,0.3021236952746639,0.3240043731590147,0.2743294750511555,0.5766766537495962,0.500205871210985,0.542666234780281,0.7107901804309663,0.49795530862504367,0.450259830789412,0
82,0.5420785664353767,0.5515029358575662,0.20770584275860696,0.42261117053503133,0.3929574945826579,0.6731520246598803,0.34529857959998295,0.6688453894442818,0.45342430250040394,0
83,0.36023059677383035,0.8904981699162602,0.6054027832567904,0.5663464638178543,0.7384290745236599,0.6946346787111654,0.3856297465764943,0.6846978143625078,0.27009805011788457,0
84,0.4133787679999606,0.10491186554988949,0.5281025098810361,0.2492527224329379,0.17982993058662666,0.8223325345884683,0.25077909744466176,0.8307552224515465,0.5521403748773354,0
85,0.3897983585765403,0.4915784787395365,0.28747469189374947,0.5953719046682147,0.500205871210985,0.4859516159220274,0.12131060666735821,0.546019566663884,0.41573338024374695,0
86,0.46003674205501505,0.7217410398920405,0.60296298875236,0.5960817263989423,0.579522701700909,0.5897190513840413,0.4750792248494096,0.47931010012911235,0.7231180165776303,0
87,0.8607383520170455,0.5152086985152304,0.4751492946823845,0.4595826496083482,0.4777686828853391,0.5145279815545774,0.5920732230710883,0.4151031464733435,0.3622237483456307,0
88,0.8907950060471661,1.0,0.2770425404717623,0.44137919008797555,0.8101536711042537,0.6372068963277652,0.22371671917416922,0.5154560589415125,0.7433630139889531,0
89,0.7087568852453031,0.5603429756740621,0.6355093278258179,0.3999088060641895,0.7085126465776311,0.67916703716156,0.457813851976108,0.21840144505149034,0.16646791270675806,0
90,0.5005280225168744,0.5076649942162694,0.3781625004832263,0.5676803993998537,0.47825616740957577,0.8260255176075697,0.36415703762638657,0.5292983618787741,0.5975634086647476,0
91,0.5005280225168744,0.5147480557004389,0.6605337346961649,0.4683688119136078,0.6123353332690161,0.49342188611367516,0.2169814477638923,0.36859961429490984,0.35507130007394305,0
92,0.37583225966302775,0.7584386953827148,0.45148235772947026,0.668138300156339,0.500205871210985,0.21424062096953594,0.7759624425166015,0.8087875433365574,0.31208305294899175,0
93,0.7474903800148149,0.8544854767918588,0.6210638877957501,0.432982570083628,0.690085597418036,0.8544702792497116,0.602074063482227,0.41315108171603626,0.040128958530303425,0
94,0.48422942581821216,0.5401057513533664,0.2536043874539108,0.2955416579623131,0.3586542552775519,0.7743888792442213,0.2259511708570025,0.3763198518699251,0.4250078151510405,0
95,0.38106732715306296,0.5070139324551989,0.5923698627290463,0.5586226958452415,0.47802429638433974,0.7677745597854271,0.5848538851003733,0.20539908014791217,0.8275111455816997,0
96,0.5000374545085395,0.6501343119900646,0.5291382823883023,0.3818452558833043,0.5390540426098693,0.30459628149554024,0.2968583473235918,0.7757506541330836,0.6872728305491181,0
97,0.29821158874662923,0.1172692545594758,0.4754834798070906,0.6341232690930977,0.24535472539392672,0.5378427052648079,0.5305295267525509,0.7523659401048743,0.7585238830875335,0
98,0.516249597801148,0.02010737587080092,0.5460889369072772,0.3844402327105705,0.2892077967311113,0.4885185113953491,0.4627893116662585,0.466764990559396,0.43872336012889257,0
99,0.7666732298581306,0.28976167550936804,0.4616257146663361,0.5760876483140024,0.435869715752358,0.5069599616526813,0.27195077508620574,0.4516111030763308,0.2969927165929833,0
100,0.14361356141358558,0.31213206750202305,0.5410875352468169,0.534007651828008,0.32479605929296756,0.34007022551586025,0.45362712722856685,0.3590680678233901,0.4514171948626807,0
101,0.5344424893474516,0.6664238707491114,0.25158100729287003,0.7224446279699791,0.500205871210985,0.6516378476290792,0.7133668552836884,0.58287045247201,0.7147020953140238,0
102,0.6839270982480676,0.3672287961533413,0.25872704652005774,0.5456051693118801,0.3783445392635683,0.6087326394330745,0.9193255262972918,0.3346107494776424,0.7623490135060098,0
103,0.5005280225168744,0.32597171814472964,0.805013071896642,0.6521076129220383,0.47710496487396514,0.8597028761807844,0.6883070316265218,0.9252496749404183,0.506118763148985,0
104,0.0,0.4500534468263491,0.7745808073753495,0.459154685599922,0.500205871210985,0.5954629348429809,0.43649814797216735,0.30147857348103585,0.6874371477696186,0
105,0.6794071929607535,0.5462407166016952,0.5092873856638067,0.6446111383689037,0.6197222909590131,0.5242067535636292,0.6543083076230694,0.4515030548044122,0.47773483662584326,0
106,0.5005280225168744,0.6053756540385716,0.4991756040604609,0.47937704438785383,0.5010351641730119,0.585378701227534,0.3503563590217803,0.535184178639428,0.3653078595674782,0
107,0.7261104417266745,0.8632785009114491,0.20901289690283154,0.6047642597878036,0.5697759477542931,0.3288354274577625,0.14512069737577965,0.6339689568311833,0.8667023215982255,0
108,0.3756430514970636,0.45753594618072146,0.6168363619765745,0.41470848789889564,0.5674898791613668,0.11677804334155936,0.5180969869002301,0.5794869042173204,0.5017317966496753,0
109,0.6704430227371582,0.43068268016756234,0.2901994586026125,0.1071772274126277,0.3771202646612223,0.5859138442523085,0.6612831283945436,0.2928634373392907,0.4982234228751399,0
110,0.7804221600179332,0.66263535336875,0.2693793747355552,0.5212220138320535,0.4924140946924953,0.34916307912534905,0.4922101212839871,0.49795530862504367,0.7993484498555712,0
111,0.6013619316567668,0.6853847058206463,0.27834304074247324,0.5228900348514558,0.5601830723594657,0.5465517425420292,0.040931679588660126,0.45971978855809204,0.5633065285793489,0
112,0.582245095752513,0.8485107365754907,0.8123127898104695,0.6591985646905463,0.9436246995577446,0.31829750571375304,0.6766598206563408,0.42896364604775594,0.4422080512620939,0
113,0.0315468847389569,0.5958759998083538,0.44728753567733814,0.6822204045643511,0.5733539103651826,0.3495353662745718,0.7168712808085699,0.6837448915639963,0.22388163990904447,0
114,0.45781149619713085,0.6360328779683252,0.4841709084597537,0.5055793775208408,0.500205871210985,0.3907587034743479,0.639969773497026,0.5871806818147184,0.4840509688714917,0
115,0.5005280225168744,0.460223576000045,0.6232559280904378,0.81371515111176,0.6119692543870093,0.15536284243684803,0.451773701180316,0.505403567366309,0.8910490190977878,0
116,0.5134901087361045,0.9086943781759341,0.3095874928561315,0.7374054496088869,0.6191365909601919,0.2127736845086529,0.6579627856075226,0.6795253870017364,0.647827859220321,0
117,0.8852764642886938,0.7742119744986484,0.33722865381273626,0.28257459860920575,0.6343432089882842,0.4553637648260702,0.60126104851752,0.43625978323468684,0.37171235381703127,0
118,0.5406092520674267,0.03400488859053886,0.191732054015571,0.4707586290347821,0.058774570386665316,0.6423605083882165,0.4473590948498341,0.49795530862504367,0.3065126069706401,0
119,0.5933513204860555,0.4989005238065067,0.948753526432788,0.5268550148977132,0.500205871210985,0.5404591518624642,0.5197686246737699,0.49795530862504367,1.0,0
120,0.47459056533077326,0.12403052724923175,0.6091233400590176,0.4962725934160051,0.3735530830701546,0.32429671001020005,0.7277524405302269,0.6698512366045849,0.46644256560042263,0
121,0.5005280225168744,0.18738946972703677,0.3605073348908952,0.5711814961021884,0.500205871210985,0.5973256865676589,0.7387465128088133,0.3019228928239947,0.663664235936384,0
122,0.5005280225168744,0.7137940782726359,0.6087906970299342,0.5019301582762566,0.6697833346280128,0.17881812629224236,0.236570588007481,0.5673000674710923,0.5536436845301318,0
123,0.5563075760434629,0.9413993682730242,0.5963576308680252,0.9186607409410645,0.500205871210985,0.6765196923226272,0.6071952114404214,0.38887949601161786,0.24325362463814812,0
124,0.6870639599956139,0.7165523551266163,0.6424821746254054,0.5882247166907107,0.669564270225481,0.518357025741601,0.608784251334619,0.5762862233785795,0.45353406950818,0
125,0.9102261247863003,0.6284676855958767,0.6140580359588953,0.7253009859785617,0.6708416872974943,0.4120872903723442,0.06970265447111317,0.41840384284902554,0.3385506984321664,0
126,0.5005280225168744,0.8510534863233032,0.6525977632835793,0.8503194955039788,0.9790721963549678,0.5892943624624725,0.4392960164829886,0.704806839948013,0.7552122228154372,0
127,0.5372663660592595,0.5688013276303666,0.5525136425472799,0.8138640102344398,0.6362439206471818,0.3694728538247579,0.3458839605644864,0.5131403644289313,0.6043207823542428,0
128,1.0,0.698043097206944,0.36574053017575514,0.37079612678706997,0.500205871210985,0.6729464053989723,0.5402573791925878,1.0,0.46224487846533135,0
129,0.4274887337790435,0.5347022141226966,0.3766745678408618,0.38437902855374506,0.46573026983396154,0.624956120528765,0.6237496457132408,0.26288424330718746,0.40070804311503366,0
130,0.4449404616301117,0.2182768104234957,0.23787983383841654,0.07590113790045418,0.05556499352573287,0.5304710989866829,0.5530413896664057,0.4722345935058352,0.4629782477216157,0
131,0.24049875568866885,0.2398246695392284,0.7784799599318133,0.500040699345264,0.43440593000942546,0.6655940122259586,0.7226683836259541,0.4604788979066398,0.3290918454840761,0
132,0.47905362904864307,0.24245557213012586,0.39658208295420255,0.22265550393123773,0.22289061832437052,0.5342171735712159,0.7264648918159828,0.3710793265709388,0.17995593082584146,0
133,0.6142799342056896,0.8085129099279744,0.715535004729086,0.8162924345870304,0.8146290640999767,0.607487507533285,0.3562180325557286,0.0024646493491912334,0.40149860571026375,0
134,0.3731264257239011,0.504664567747187,0.8006314800330917,0.6269604327783604,0.7186712148963385,0.3627777875666568,0.8220658627178434,0.21240500514635105,0.5545831675561864,0
135,0.3939594370008774,0.469546440938674,0.6252053347849338,0.5011676809192409,0.43053654469443275,0.5527305109573335,0.7815301156023311,0.43426301850845217,0.6269765321763884,0
136,0.37122428722073053,0.2740176333064347,0.3247338097325814,0.5456548316240792,0.3660482273973214,0.29214441966133825,0.38853643879298494,0.5284680680570465,0.3815118359707408,0
137,0.6335729145806162,0.38158280946728745,0.6181240602604106,0.7370925579025122,0.5029363482989556,0.44239527432356524,0.5904157063259031,0.6721467153750164,0.35680909731942007,0
138,0.8154976476887121,0.5329925429523138,0.28579244045575125,0.3364124839197228,0.4679142403068307,0.5207187710341963,0.49039034463886766,0.46461614845803034,0.45113762293410997,0
139,0.6384240596804742,0.5260866347726388,0.602558111941234,0.5177692002269475,0.549455345268963,0.7193634312024141,0.6018821576290995,0.49581759435526734,0.5752822624644257,0
140,0.6925923038560542,0.9600036357999296,0.347571567063353,0.3479894622966701,0.500205871210985,1.0,0.826832193792324,0.36472627198733537,0.40547325838237264,0
141,0.5005280225168744,0.31557544539875815,0.46333966672501864,0.22854509911993676,0.500205871210985,0.8071224503039212,0.3334249973548246,0.49795530862504367,0.4315911150523438,0
142,0.467989535247365,0.43905048541251324,1.0,0.37630023672817137,0.5903210772506143,0.3915710865175884,0.4050867286249554,0.40882117641430976,0.2778243859026352,0
143,0.5994932638986389,0.5471862487575256,0.5577075797019778,0.6009025273094325,0.5209995829706984,0.5984930921059869,0.5935963931023406,0.7277061269758658,0.5442296158366019,0
144,0.23186476370969678,0.6512525491283919,0.4826186199237938,0.3904917440693399,0.3936535308622646,0.41954440222497974,0.7072370476054882,0.3524768073683394,0.37077034948682175,0
145,0.3895178454946841,0.4760028518724791,0.29479639421264964,0.3362071636751555,0.4621140171132603,0.7370207039876632,0.5209163752695889,0.4289770066307634,0.400831380882775,0
146,0.5005280225168744,0.25037175606295237,0.4436250586436515,0.6194859437737027,0.500205871210985,0.6446397843363564,0.667593522173558,0.5625584237760984,0.6054923391436241,0
147,0.841760696407121,0.9238566170603266,0.18311761339417082,0.6545379520853576,0.6217386649868423,0.3479920589822753,0.5409274820921744,0.3377892055397952,0.6571127810877637,0
148,0.8241645382711744,0.22438497631754636,0.5239333662231828,0.47541495215414054,0.496763120847586,0.485790956662363,0.631263141488863,0.7722588546334781,0.7239458422609152,0
149,0.26001369079902964,0.0,0.44346719626382414,0.4739312583022376,0.500205871210985,0.3816368052606662,0.5461180810952183,0.8729788207634087,0.31926480642132427,0
150,0.5705940009868754,0.5181706837979497,0.35926486699812227,0.849615114977412,0.6183786101188529,0.493044015652658,0.29004563863193983,0.8914274406560609,0.25416278701208816,0
151,0.334129370137401,0.2381257406576075,0.5524149441691887,0.4257984109054986,0.32385147923038465,0.2629169705319548,0.35490737000297046,0.7221345893099042,0.6694648529412767,0
152,0.4368186633644527,0.5029383480960704,0.3894805754825914,0.17108115868960555,0.2917015335595162,0.13516034291292658,0.2515460804523651,0.5832681930103947,0.6428228004323469,0
153,0.21096311974417606,0.39962730067160307,0.29736050448845974,0.7334797461486863,0.44372136010905594,0.8524785171454797,0.39367642042725226,0.44692654522625597,0.6057465187553223,0
154,0.6106206337691641,0.7604258088357538,0.4225595131619709,0.34035088465058355,0.500205871210985,0.5234626428076664,0.18562883479739062,0.5082938410197552,0.4345271233932233,0
155,0.4783406448266143,0.6257398527439748,0.44192061922337744,0.5227925574915483,0.53005317143337,0.3550201493466558,0.23854758093794728,0.43639351655278125,0.06504797727831696,0
156,0.5005280225168744,1.0,0.4972070805530541,0.4562942385202669,0.5469419181219247,0.4387771397537577,0.5329126085661073,0.50621324468042,0.6118072040681468,0
157,0.5005280225168744,0.46245605265718787,0.2674257452587313,0.18868115271003205,0.3791405613680614,0.44724184565696135,0.36448068971035236,0.4452800678909981,0.3805302377984034,0
158,0.6756945125338868,0.5993445123562995,0.7657857504053472,0.6959778739853516,0.7441621557331259,0.6154165587696431,0.47161446656289296,0.49795530862504367,0.4533119185735647,0
159,0.5823469127067569,0.7334991516777652,0.47958843913674704,0.3983665746624848,0.5308528914367489,0.6044643200802043,0.5049051934675105,0.1508973392585291,0.44121810126207456,0
160,0.5005280225168744,0.819603942026958,0.43199631894623985,0.7073640714633878,0.500205871210985,0.5325320746416194,0.6287290909325151,0.48090074825182544,0.4546774707105071,0
161,0.7348302889433016,0.7832722237392024,0.5055008544961126,0.6796991975232998,0.663398488872313,0.40615424952573276,0.3078498280755868,0.6077803307110944,0.6489346403209796,0
162,0.38959181448087793,0.2266369890944718,0.3827791241806176,0.6375853482695942,0.4734797427402704,0.6237147986935472,0.4979054197181216,0.454952584640122,0.5859412922605952,0
163,0.37948631080512213,0.15299557419966342,0.20882265704627348,0.5637451364840415,0.232667888965332,0.481141690627746,0.6182205758854822,0.3150895182388422,0.6564687328220613,0
164,0.5005280225168744,0.534506912960199,0.2619760651386479,0.7601241929148019,0.5294690009169462,0.4845455282545748,0.4870600042160724,0.4555031185468997,0.19566901764032804,0
165,0.5292626775588959,0.9894022232274425,0.3208110409968566,0.6238573201649683,0.7427720826055751,0.4824310060185277,0.6363524021413034,0.5272906240080197,0.43543906420550976,0
